,UMAP_1,UMAP_2,W3IWER4_A
2807,7.139323,3.6508682,0
66,8.9662,5.5173764,0
1757,12.181329,3.3469365,0
2958,6.2970886,2.512421,0
502,7.2473016,2.5247276,0
496,11.207081,4.5838804,0
176,8.499529,5.9124446,0
457,7.6155396,4.273498,0
2426,8.211079,3.8225513,0
2380,8.643822,2.9185169,0
1634,9.214058,1.7175325,0
548,7.0253716,3.8150191,0
1247,11.370437,5.7172303,0
1167,11.438515,1.942776,0
998,10.159559,3.6490364,0
939,11.799622,5.2522364,0
1193,6.4415317,2.4941585,0
1252,9.742316,3.0180638,0
3114,11.803371,1.848075,0
1399,8.377425,6.2481775,0
