,CL7R,CL1R,CL5R,MOD,CT2BIN,DEMOC,CL2R,FEMALE,COLGRD,CL9R,CON,WWWWHITE,SOMCOL,INDEP,BABS,REPUB,CL8R,AGE65PLM,COMHS,AGE4049M,IWER3,CD4A_A,W12EDUC3,PTYID3,W2TOTCL,WWWBLACK,STRATA,AGE3039,VPROUD,FIPCOM,DOG6R,LIB,DOG3R,AGE5059M,P17_A,CL7,W1TRUAM2,F3,DOG4R,CD7_A,WWWHOMLN,CD15,CT1A,PROUD,AGE1829,CL9,SEC5,COMPLET2,ADVDEG,GT2,CENSDIV,W2CIVLIB,EDUCAT4,WWWAGEC1,CL1,CL2,INCA,W1STATE,CL5,FIP2,X1,CL4A,WWWEDU3,INCOME,B1,MEANFR,CL6B,FIP1,WWWEDU5,CL10R,CD8,W2SECURE,SEC4,WWWHISP,CL8,WWWAGE,IWER1,CD6,CLPROP,WWWRACE3,WWWRACE4,NEWRACE,MNDOG,AGE6064M,V1_B,POLINT,RI2_A,LOPROU,B2,LTHS,DOG2R,USAWT2RC,DOG5R,USAWT1RV,DOG1R,WWWBRNUS,PFR5R,F5,PFR1R,DG3,label,naive,MLP,logisticRegression,decisionTree,randomForest,xgb
1695,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0000000000000002,-1,1.0,-1.0,1.0,0.0,-0.75,-1.0,-0.75,1.0,-0.9999999999999999,0.7142857142857144,-1.0,1.0,-1.0,-0.75,-1.0,-0.9595959595959596,-0.33333333333333326,-1.0,-1.0,-0.9999999999999999,0.3333333333333335,-1.0,-1.0,0.0,0.29032258064516125,-0.2727272727272727,0.3333333333333335,0.33333333333333326,0.1428571428571428,-0.9999999999999999,0.0,0.5999999999999999,-1.0,-1.0,-0.9591836734693877,0.5,0.0,-0.5,-1.0,-0.9999999999999999,0.5,0.1428571428571428,0.0,1.0,-0.5999999999999999,0.4545454545454546,-0.75,-1,0.1428571428571428,0.060606060606060774,1.0,-0.11111111111111116,-0.5,1,1.0,-1.0,-0.4166666666666501,-1.0,-1.0,0.3333333333333335,0.1428571428571428,-1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-0.5,-1.0,1.0,1.0,-1.0,-0.25,-0.9999999999999999,-0.5,0,0,0,0,1,1,1
637,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,0.0,-1.0,-1,1.0,1.0,-1.0,0.0,-1.0,1.0,-0.75,-1.0,0.7142857142857144,-0.9999999999999999,-1.0,0.3333333333333335,-1.0,0.0,-1.0,-0.9797979797979798,-0.9999999999999999,-1.0,-1.0,0.1428571428571428,0.3333333333333335,-1.0,-1.0,-1.0,-0.935483870967742,-1.0,1.0,-0.33333333333333326,0.1428571428571428,0.1428571428571428,-1.0,0.19999999999999996,0.33333333333333326,-1.0,-0.9387755102040817,0.5,1.0,0.75,0.0,-0.33333333333333326,0.5,0.1428571428571428,0.5,1.0,-0.9999999999999999,-1.0,-0.75,-1,0.1428571428571428,-0.6969696969696968,1.0,0.11111111111111116,0.9722222222222503,-1,-0.9999999999999999,-1.0,-0.66666666666665,-1.0,-0.5,0.3333333333333335,-0.9999999999999999,1.0,0.1428571428571428,-1.0,0.5,-1.0,-1.0,-0.7369771414178017,-1.0,1.0,-0.75,-0.5,-0.7142857142857142,-0.5,0,0,0,0,0,0,0
34,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0000000000000002,-1,-1.0,-1.0,1.0,1.0,-0.75,-1.0,-0.75,1.0,-0.9999999999999999,0.1428571428571428,-0.19999999999999996,0.3333333333333335,-0.75,-0.75,1.0,-0.9797979797979798,0.3333333333333335,-1.0,-1.0,-0.9999999999999999,1.0,-1.0,-1.0,0.0,0.41935483870967727,-0.09090909090909083,1.0,0.33333333333333326,-0.9999999999999999,-0.9999999999999999,-1.0,0.709090909090909,-1.0,-1.0,-0.9795918367346939,0.5,1.0,0.75,-1.0,-0.5999999999999999,0.5,-0.9999999999999999,0.5,1.0,-0.9999999999999999,0.2727272727272727,-0.5,-1,-0.9999999999999999,0.18181818181818188,1.0,-0.11111111111111116,-0.6944444444444999,-1,-0.9999999999999999,-1.0,-0.5,-1.0,-1.0,-0.33333333333333326,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-0.5,-0.9965579008211022,-0.5,-0.9974602450901159,-0.5,1.0,-1.0,-0.25,-0.7142857142857142,-0.5,0,0,1,1,1,1,1
1249,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,1.0,-1.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,-0.1428571428571428,0.1428571428571428,0.6000000000000001,1.0,-1.0,0.75,-1.0,-0.9797979797979798,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-0.3548387096774195,-1.0,-0.33333333333333326,0.0,0.1428571428571428,0.1428571428571428,-1.0,-0.4181818181818182,0.33333333333333326,-1.0,-0.9591836734693877,0.5,0.0,0.75,-1.0,0.3333333333333335,0.5,0.1428571428571428,-0.5,1.0,-0.9999999999999999,-1.0,-0.75,-1,0.1428571428571428,-0.2424242424242422,1.0,-0.11111111111111116,0.41666666666675,-1,-0.9999999999999999,-1.0,0.08333333333334991,-1.0,-0.75,-0.9999999999999999,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,1.0,-1.0,-0.5,-0.4886379077919303,1.0,1.0,-0.25,-1.0,-0.1428571428571428,-1.0,0,0,1,0,0,0,0
891,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0000000000000002,-1,1.0,-1.0,1.0,1.0,-1.0,-1.0,-0.75,-1.0,-0.1428571428571428,0.1428571428571428,-0.19999999999999996,-0.33333333333333326,-1.0,-0.75,-1.0,-0.8585858585858586,0.3333333333333335,-1.0,-1.0,0.1428571428571428,-0.33333333333333326,-1.0,-1.0,0.0,0.29032258064516125,-0.2727272727272727,1.0,0.6666666666666667,-0.9999999999999999,-0.9999999999999999,-1.0,-0.6000000000000001,0.33333333333333326,-1.0,-0.9591836734693877,0.0,1.0,-0.25,-1.0,0.06666666666666687,0.0,-0.9999999999999999,0.5,1.0,0.20000000000000018,0.4545454545454546,-0.75,-1,0.1428571428571428,0.24242424242424265,1.0,-0.11111111111111116,0.13888888888899986,-1,-0.9999999999999999,-1.0,-0.1666666666666501,1.0,-1.0,0.3333333333333335,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,0.5,-0.8860144120922288,0.5,-0.9305901977352622,0.5,1.0,-0.5,-0.75,-0.4285714285714285,-0.5,1,0,1,1,1,1,1
1772,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0000000000000002,-1,1.0,1.0,1.0,-1.0,0.0,-1.0,-0.25,-1.0,-0.9999999999999999,0.1428571428571428,-1.0,1.0,-1.0,-0.75,-1.0,-0.9797979797979798,1.0,-1.0,-1.0,-0.9999999999999999,0.3333333333333335,-1.0,-1.0,0.0,-0.3548387096774195,-0.09090909090909083,1.0,-0.33333333333333326,-0.9999999999999999,-0.9999999999999999,-1.0,0.9636363636363636,-1.0,0.0,-0.9387755102040817,0.5,1.0,0.25,-1.0,-0.5999999999999999,0.5,0.1428571428571428,0.5,1.0,-0.9999999999999999,0.2727272727272727,-0.5,-1,0.1428571428571428,-0.5757575757575757,1.0,-0.7777777777777778,-0.25,-1,-0.9999999999999999,-1.0,0.08333333333334991,-1.0,-1.0,1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-0.5,-1.0,-0.5,-1.0,1.0,1.0,-0.75,-0.5,-0.7142857142857142,-0.75,1,0,1,1,1,1,1
2186,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0000000000000002,-1,-1.0,-1.0,-1.0,0.0,-0.25,-1.0,-0.75,1.0,-0.9999999999999999,0.1428571428571428,-1.0,1.0,-0.75,-0.75,-1.0,-0.8585858585858586,0.3333333333333335,-1.0,-1.0,0.1428571428571428,0.3333333333333335,-1.0,-1.0,-1.0,0.41935483870967727,0.6363636363636365,-0.9999999999999999,0.33333333333333326,0.1428571428571428,0.1428571428571428,0.0,0.709090909090909,0.33333333333333326,-1.0,-0.9183673469387755,0.5,-1.0,-0.75,-1.0,-0.5999999999999999,0.5,0.1428571428571428,-1.0,1.0,-0.5999999999999999,-0.4545454545454545,-0.5,-1,0.1428571428571428,-0.030303030303030276,-1.0,-0.11111111111111116,0.75,-1,-0.9999999999999999,-1.0,0.0,-1.0,-1.0,-0.33333333333333326,-0.9999999999999999,1.0,-0.9999999999999999,1.0,-0.5,-1.0,0.5,-1.0,0.5,1.0,-1.0,-0.25,-0.9999999999999999,-0.5,1,0,1,1,1,1,1
295,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1,0.0,-1.0,1.0,-1.0,0.0,-1.0,-0.75,-1.0,-0.9999999999999999,-0.9999999999999999,-0.6,-0.9999999999999999,-1.0,0.75,1.0,-0.9797979797979798,1.0,-1.0,-1.0,-0.9999999999999999,0.3333333333333335,-1.0,-1.0,0.0,-0.935483870967742,-1.0,-0.33333333333333326,0.0,0.1428571428571428,-0.9999999999999999,-1.0,0.2727272727272727,-1.0,0.0,-0.9795918367346939,0.5,0.0,-0.25,-1.0,0.6000000000000001,0.5,0.1428571428571428,-0.5,1.0,-0.9999999999999999,-1.0,-1.0,-1,0.1428571428571428,-0.18181818181818166,1.0,-0.11111111111111116,0.13888888888899986,0,-0.33333333333333326,0.0,-0.3333333333333499,-1.0,-0.75,1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-0.9854838557703356,0.5,-1.0,-0.25,-1.0,-0.1428571428571428,-0.5,0,0,0,0,0,0,0
581,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1,1.0,-1.0,1.0,-1.0,-0.75,-1.0,-0.25,-1.0,-0.1428571428571428,0.1428571428571428,0.20000000000000018,0.3333333333333335,-0.75,-0.75,-1.0,-0.9797979797979798,0.3333333333333335,-1.0,1.0,0.1428571428571428,-0.33333333333333326,-1.0,-1.0,0.0,-1.0,-1.0,1.0,-0.6666666666666666,0.1428571428571428,0.1428571428571428,-1.0,-0.7090909090909091,-1.0,0.0,-0.9387755102040817,0.5,1.0,-0.25,-1.0,-0.33333333333333326,0.0,0.1428571428571428,0.5,1.0,1.0000000000000004,-1.0,-0.75,-1,0.1428571428571428,-0.8181818181818181,1.0,-0.7777777777777778,0.41666666666675,-1,-0.9999999999999999,-1.0,0.1666666666666501,-1.0,-1.0,-0.33333333333333326,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,1.0,-1.0,-0.5,-0.42105115395618486,1.0,1.0,-0.5,-0.75,-0.9999999999999999,-0.75,0,0,0,0,0,0,0
301,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,1.0,1.0000000000000002,1,0.0,-1.0,-1.0,0.0,-0.75,-1.0,-0.75,-1.0,-0.1428571428571428,-0.9999999999999999,1.0,-0.9999999999999999,0.0,0.75,-1.0,-0.9797979797979798,-0.33333333333333326,1.0,-1.0,-0.9999999999999999,1.0,-1.0,-1.0,-1.0,0.41935483870967727,0.4545454545454546,0.3333333333333335,0.6666666666666667,-0.9999999999999999,-0.9999999999999999,-1.0,0.4181818181818182,0.33333333333333326,-1.0,-0.9591836734693877,0.0,0.0,0.5,0.75,0.6000000000000001,-1.0,0.1428571428571428,0.0,1.0,-0.9999999999999999,-0.2727272727272727,-1.0,-1,0.1428571428571428,0.3030303030303032,1.0,-0.11111111111111116,0.13888888888899986,0,-0.33333333333333326,0.0,0.1666666666666501,1.0,-0.75,0.3333333333333335,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,1.0,-0.9772374527433528,-1.0,-0.9825737358945007,1.0,1.0,-0.5,-0.75,-0.1428571428571428,-0.5,1,0,0,0,0,1,1
2408,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0000000000000002,-1,-1.0,-1.0,1.0,1.0,-0.75,-1.0,-0.75,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,0.3333333333333335,-1.0,-0.75,-1.0,-0.9797979797979798,1.0,-1.0,-1.0,0.1428571428571428,0.3333333333333335,-1.0,-1.0,0.0,0.9354838709677418,0.8181818181818183,1.0,0.0,-0.9999999999999999,0.1428571428571428,-1.0,0.23636363636363633,0.33333333333333326,-1.0,-0.9183673469387755,0.5,1.0,0.75,-1.0,-0.7333333333333333,0.5,-0.9999999999999999,0.5,1.0,-0.9999999999999999,-0.6363636363636362,-0.5,1,0.1428571428571428,-0.36363636363636354,1.0,0.33333333333333326,1.0,-1,0.3333333333333335,-1.0,-0.75,-1.0,-1.0,1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-0.5,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-0.25,-0.7142857142857142,-0.5,1,0,0,1,0,0,0
1216,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,1.0,1.0000000000000002,-1,1.0,1.0,1.0,0.0,-0.75,-1.0,-0.75,-1.0,-0.1428571428571428,-0.9999999999999999,-0.19999999999999996,-0.33333333333333326,-1.0,0.75,-1.0,-0.9797979797979798,-0.33333333333333326,-1.0,-1.0,0.1428571428571428,0.3333333333333335,-1.0,-1.0,0.0,0.9999999999999998,0.8181818181818183,0.3333333333333335,-0.33333333333333326,-0.9999999999999999,0.1428571428571428,-1.0,0.45454545454545436,0.33333333333333326,-1.0,-0.9591836734693877,-1.0,0.0,0.0,-1.0,0.06666666666666687,0.5,0.1428571428571428,0.0,1.0,1.0000000000000004,-0.6363636363636362,-0.75,-1,0.1428571428571428,-0.6666666666666665,1.0,-1.0,0.6944444444444999,-1,-0.9999999999999999,-1.0,-0.75,-1.0,-0.75,0.3333333333333335,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1.0,-0.8663239729700382,-0.5,-0.8886818249229711,-1.0,1.0,-0.5,-0.75,-0.7142857142857142,-0.5,0,0,0,1,1,1,0
169,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,1.0000000000000002,-1,-1.0,-1.0,1.0,0.0,0.0,1.0,0.0,-1.0,0.7142857142857144,0.1428571428571428,1.0,-0.33333333333333326,-0.25,0.0,1.0,-0.8181818181818181,-0.33333333333333326,-1.0,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,-1.0,0.0,0.41935483870967727,-0.09090909090909083,-0.9999999999999999,0.0,0.1428571428571428,0.1428571428571428,-1.0,0.709090909090909,-1.0,-1.0,-0.9387755102040817,0.5,-1.0,-0.25,-1.0,0.3333333333333335,0.5,0.1428571428571428,-1.0,-1.0,-0.9999999999999999,0.2727272727272727,-0.75,1,0.1428571428571428,-0.15151515151515138,1.0,-0.7777777777777778,-0.13888888888899986,-1,0.3333333333333335,-1.0,0.8333333333333499,-1.0,-1.0,-0.33333333333333326,-0.9999999999999999,-1.0,-0.9999999999999999,1.0,1.0,-0.7829315671901246,0.5,-0.9515312479902193,1.0,1.0,-0.25,-1.0,-0.9999999999999999,-1.0,1,0,1,1,0,1,1
215,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,0.0,0.0,-1.0,-1,-1.0,-1.0,1.0,0.0,-0.75,-1.0,-0.75,-1.0,-0.1428571428571428,-0.9999999999999999,0.6000000000000001,0.3333333333333335,-0.75,0.0,-1.0,-0.9797979797979798,0.3333333333333335,-1.0,-1.0,-0.9999999999999999,0.3333333333333335,-1.0,-1.0,0.0,0.41935483870967727,-1.0,0.3333333333333335,0.0,0.1428571428571428,0.1428571428571428,-1.0,0.709090909090909,0.33333333333333326,-1.0,-0.9591836734693877,0.5,0.0,0.5,-1.0,0.06666666666666687,0.5,0.1428571428571428,0.0,1.0,-0.9999999999999999,-1.0,-1.0,-1,0.1428571428571428,-0.2727272727272725,1.0,-0.11111111111111116,0.6944444444444999,-1,-0.9999999999999999,-1.0,-0.1666666666666501,-1.0,-1.0,1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1.0,-1.0,0.5,-0.9902092099102042,1.0,1.0,-0.5,-0.75,-0.4285714285714285,-0.5,0,0,0,0,0,0,0
2031,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,0.0,1.0000000000000002,1,0.0,1.0,-1.0,-1.0,-0.25,-1.0,-0.25,-1.0,-0.1428571428571428,-0.9999999999999999,-1.0,-0.33333333333333326,-0.25,0.0,-1.0,-0.9595959595959596,1.0,1.0,-1.0,0.1428571428571428,1.0,-1.0,-1.0,-1.0,0.41935483870967727,0.8181818181818183,-0.33333333333333326,-0.33333333333333326,0.1428571428571428,0.1428571428571428,-1.0,-0.23636363636363644,0.33333333333333326,0.0,-0.9591836734693877,0.5,0.0,-0.25,-1.0,-0.46666666666666656,0.5,0.1428571428571428,-0.5,1.0,1.0000000000000004,-0.6363636363636362,-0.75,-1,0.1428571428571428,-0.5151515151515151,1.0,-0.11111111111111116,1.0,0,-0.33333333333333326,0.0,0.5833333333333499,-1.0,-0.75,0.3333333333333335,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,0.5,-1.0,0.5,-1.0,1.0,1.0,-1.0,-0.25,-0.9999999999999999,-0.75,0,0,0,1,0,0,0
1990,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1,0.0,-1.0,1.0,0.0,-0.25,1.0,-0.25,-1.0,0.7142857142857144,0.1428571428571428,-1.0,-0.9999999999999999,0.0,0.75,-1.0,-0.9797979797979798,-0.33333333333333326,-1.0,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,-0.935483870967742,0.2727272727272727,1.0,0.0,0.1428571428571428,-0.9999999999999999,0.0,0.2727272727272727,0.33333333333333326,-1.0,-0.9183673469387755,-1.0,1.0,-0.75,0.0,0.7333333333333334,-1.0,0.1428571428571428,0.5,1.0,-0.19999999999999973,-0.09090909090909083,-1.0,-1,0.1428571428571428,-0.3939393939393938,1.0,-0.11111111111111116,0.25,0,-0.33333333333333326,0.0,0.5,-1.0,-0.75,1.0,-0.9999999999999999,-1.0,0.1428571428571428,-1.0,0.5,-1.0,-0.5,-1.0,1.0,-1.0,-0.25,-1.0,-0.1428571428571428,-0.75,0,0,0,1,0,0,0
1021,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0000000000000002,-1,1.0,-1.0,1.0,0.0,-1.0,-1.0,-0.75,-1.0,-0.9999999999999999,0.1428571428571428,0.20000000000000018,0.3333333333333335,-1.0,0.75,-1.0,-0.9797979797979798,0.3333333333333335,-1.0,-1.0,-0.9999999999999999,-0.33333333333333326,-1.0,-1.0,0.0,0.41935483870967727,-0.8181818181818181,1.0,0.0,-0.9999999999999999,-0.9999999999999999,-1.0,0.709090909090909,-1.0,-1.0,-0.9591836734693877,0.5,1.0,-0.25,-1.0,-0.06666666666666665,0.5,0.1428571428571428,0.5,1.0,-0.9999999999999999,1.0000000000000002,-1.0,-1,0.1428571428571428,-0.1212121212121211,1.0,-0.11111111111111116,-0.41666666666675,-1,-0.9999999999999999,-1.0,-0.3333333333333499,-1.0,-1.0,0.3333333333333335,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,1.0,-0.7397036879044652,-1.0,-0.8079402125366921,0.5,1.0,-0.5,-0.75,-0.9999999999999999,-0.5,0,0,1,1,0,1,1
885,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0000000000000002,-1,1.0,1.0,1.0,-0.5,-0.25,-1.0,-0.75,-1.0,-0.9999999999999999,-0.9999999999999999,-0.19999999999999996,0.3333333333333335,0.0,0.0,-1.0,-0.9797979797979798,0.3333333333333335,-1.0,-1.0,0.1428571428571428,0.3333333333333335,-1.0,-1.0,0.0,-0.3548387096774195,0.8181818181818183,0.3333333333333335,-0.33333333333333326,0.1428571428571428,0.1428571428571428,-1.0,-0.09090909090909094,0.33333333333333326,0.5,-0.9795918367346939,0.5,0.0,0.75,-1.0,-0.33333333333333326,0.5,0.1428571428571428,0.0,1.0,-0.9999999999999999,-0.6363636363636362,-0.75,-1,0.1428571428571428,-0.5757575757575757,1.0,-0.11111111111111116,0.9722222222222503,-1,-0.9999999999999999,-1.0,0.5,-1.0,-1.0,0.3333333333333335,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,0.5,-0.24489467562289724,0.5,-0.4069936961606656,1.0,1.0,-0.75,-0.5,-0.7142857142857142,-0.5,0,0,0,1,1,1,0
371,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0000000000000002,1,0.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.75,1.0,0.7142857142857144,0.1428571428571428,1.0,1.0,1.0,0.75,-1.0,-0.9797979797979798,-0.9999999999999999,1.0,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,-0.935483870967742,0.09090909090909105,-0.33333333333333326,0.33333333333333326,0.1428571428571428,-0.9999999999999999,0.0,0.2727272727272727,0.33333333333333326,0.0,-0.9387755102040817,0.5,0.0,-0.5,-1.0,0.6000000000000001,0.0,0.1428571428571428,-0.5,-1.0,1.0000000000000004,0.09090909090909105,-1.0,-1,0.1428571428571428,0.18181818181818188,1.0,-0.11111111111111116,0.13888888888899986,0,-0.33333333333333326,0.0,-0.5,-1.0,-1.0,0.3333333333333335,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1.0,-0.983748609376511,0.5,-0.9854838557703356,-0.5,1.0,-0.25,-1.0,-0.1428571428571428,-0.5,0,0,1,1,1,1,1
1960,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0000000000000002,1,0.0,-1.0,1.0,0.0,-0.25,1.0,0.0,-1.0,0.7142857142857144,0.1428571428571428,-1.0,-0.9999999999999999,-0.25,0.75,-1.0,-0.9797979797979798,-0.33333333333333326,-1.0,1.0,0.1428571428571428,-0.33333333333333326,-1.0,-1.0,-1.0,0.29032258064516125,0.4545454545454546,-0.33333333333333326,-0.6666666666666666,-0.9999999999999999,0.1428571428571428,-1.0,-0.6363636363636365,0.33333333333333326,-1.0,-0.9183673469387755,0.5,0.0,0.0,-1.0,0.6000000000000001,-1.0,0.1428571428571428,-0.5,1.0,1.0000000000000004,-0.2727272727272727,-1.0,-1,0.1428571428571428,-0.8181818181818181,1.0,0.5555555555555554,0.5,0,-0.33333333333333326,0.0,0.75,-1.0,-0.75,0.3333333333333335,-0.9999999999999999,-1.0,0.1428571428571428,-1.0,1.0,-1.0,0.5,-1.0,1.0,1.0,-0.5,-0.75,-0.1428571428571428,-1.0,0,0,0,1,0,0,0
3279,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,-1.0,1.0000000000000002,-1,1.0,-1.0,1.0,0.0,-1.0,-1.0,-0.25,-1.0,-0.9999999999999999,0.1428571428571428,-1.0,0.3333333333333335,-1.0,-0.75,-1.0,-1.0,0.3333333333333335,-1.0,1.0,0.1428571428571428,0.3333333333333335,-1.0,-1.0,0.0,0.35483870967741926,-0.09090909090909083,0.3333333333333335,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,-0.0181818181818183,-1.0,-1.0,-0.9591836734693877,0.0,0.0,0.25,-1.0,-0.33333333333333326,0.5,0.1428571428571428,0.0,1.0,0.6000000000000001,0.2727272727272727,-0.75,-1,0.1428571428571428,-0.9393939393939392,1.0,0.5555555555555554,-0.25,-1,-0.9999999999999999,-1.0,0.08333333333334991,-1.0,-1.0,0.3333333333333335,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,0.5,-1.0,0.5,-1.0,1.0,1.0,-1.0,-0.25,-0.4285714285714285,-0.75,0,0,0,0,1,0,0
