,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,label,naive,MLP,logisticRegression,decisionTree,randomForest,xgb
2048,2.975598875878161,-0.9024885724380499,-0.8904579992783768,1.1678501348516015,-0.8961132272193313,-2.454392735062455,-0.3750883294995283,-0.6152095846559086,-0.9991543899131557,-0.666705396729382,0,0,0,0,0,0,0
3188,-1.1115198233215189,-0.7243468029604165,1.5058543853336743,-0.9692937514240377,0.4789557239809754,-1.3684000828882021,-0.39518834866234753,0.011081930521739544,1.4378228975575884,0.013113655978033625,0,0,1,1,1,1,1
465,2.983131992970534,1.777768767793555,-0.8188027549111255,1.7065432378848313,-0.9089082314780154,-1.2967653265665482,-1.3859937328157839,0.7054960182355005,1.0943466549005263,1.0667272276432664,0,0,0,0,0,0,0
729,-1.7157845290337745,-0.5610566861732602,0.10832505961647927,1.2553398273296357,-1.6024854868981824,-0.8580749234544236,1.5940852590901946,1.3337678135739501,-0.30752447174756103,-0.30601703012048787,1,0,1,1,1,1,1
695,2.817252575444088,-0.09713351876565211,-1.349157383949964,-1.4674684600931152,1.3411510040840087,0.08673036899960718,-1.375676275817785,0.8236936005768652,1.539192494242264,0.5051843824822129,0,0,0,0,1,0,0
2782,2.6453790901579537,-0.42386894678825604,-0.7069450625616411,-1.9380155883330483,-0.8223600888502651,-0.24568243377848503,0.49830367786936164,0.8623422151604935,-1.158885912828437,-0.2555054232131317,0,0,0,0,0,0,0
449,3.1346062879795977,2.6053671475709095,0.9053337136044429,-0.712952268271773,-1.4557900505167116,-0.6284832935133063,0.00362650786001163,1.4389769482498387,-1.054375928836209,1.1275117503272012,0,0,0,0,0,0,0
2828,2.4539078431329138,-1.2974949504893813,-2.7710665862092596,0.6778188518616589,0.17849484437162105,-1.0671063699761607,-0.880274814549627,-0.49821040218950136,-1.161125344877197,-0.7709536688185314,1,0,0,0,0,0,0
3155,-1.7088065919667377,-1.5018820757126794,-1.6631125890514935,1.062626103386365,0.8291534021777323,-1.0313340167044611,-0.8776100955828294,-0.6295791085969897,-1.2147170566447205,-0.3105841535739851,1,0,0,0,0,0,0
1198,-1.136103446626294,2.7294781352034665,1.18617576378191,-0.0716461592553574,0.42426411668779257,-0.3747490525219122,1.3602446873034577,-1.1315275722061182,0.16211162604995832,0.6014660189750431,0,0,0,0,0,0,0
1356,2.1892926047688492,-0.44460701470535524,-2.934931929180326,0.7285427233896276,0.03861543235953733,-0.587197636329581,-0.309195838439772,0.7091897651842459,1.5072779108900332,-0.9138347549160427,0,0,0,0,0,0,0
2698,-1.7605154012338475,-1.1264996387296615,-0.6705070285363754,-1.7595899102554708,1.1807911467849277,-0.5781391242421844,-0.7480869690394946,0.08847288180984775,1.0939954915592056,-0.1816296704852135,0,0,1,1,1,0,0
811,2.7844605185298805,2.8298384143918414,0.14722713228190554,-0.6116098339771004,-0.733035344564227,-0.15467514997274198,0.9631398595484747,1.3781583772360053,-0.9126755857522744,-0.562241497053287,0,0,0,0,0,0,0
868,-1.3154482524277769,2.4677195018384,1.6581520164099603,-0.362901440564854,-1.1139048258001107,1.0247827303639958,-0.4861068681712906,-0.5798265679115466,-0.07795671206428549,-0.6719792852469902,0,0,0,0,0,0,0
2237,-1.831176021192813,-0.8942716553536835,-0.16238070824644096,-1.8214200997943528,-0.5643512899271167,1.744467698463274,-0.9622934595136234,-0.8137602905721205,-0.21361923611141095,-0.619967142536662,0,0,1,1,1,1,1
418,3.3659473545710483,2.639479382329341,1.4846136263495702,0.1461578317614026,0.3110794223379615,-0.45978620741867854,0.751858181933233,2.111472647400258,2.1340669873011637,-0.026629258831663335,0,0,0,0,0,0,0
3173,-1.2007244344235197,-0.5748306955269642,0.8034155656839171,1.4448981185451626,-1.5473872845584804,-0.41685263845850057,-0.9186507831937668,-0.18678151519530056,-0.2831142370577575,1.595539298906982,0,0,0,1,1,0,1
1714,-1.2248040144249872,-0.6213982226431216,0.5092932017037164,1.3882138224432565,-0.8023529166471918,-1.7500051182524292,-1.385183229319908,0.354324971961743,1.2169405968012232,1.6043898746276444,0,0,0,1,0,0,0
1712,3.2588180599907535,-0.6407595149207606,-0.43161625439026585,1.7340990065370243,0.45708775223673903,0.27473659998005784,-1.1403498645901509,2.0648094350985957,1.8641978702032487,2.1455840056147752,1,0,1,0,1,0,0
1118,2.538064921627614,2.7478978405914702,-2.0445436369535455,-0.8998824569952795,1.098372040768851,0.9125545695873195,0.9386240479815448,-0.8477216222485827,0.0053921465443808134,-0.026047498342443732,0,0,0,0,0,0,0
399,-1.0091940844108716,2.505995509109432,2.5457824904312987,0.06925985095589883,-1.1154830880707791,0.9320288688787833,-0.29870814573040877,-0.47158242420155394,0.2920432746121137,-0.6911705636773883,0,0,0,1,0,0,0
3168,-1.752905111436322,-1.760533828232985,-0.3790034480544213,0.8383367699451681,-1.0770062831653238,-0.4108567211552092,0.7447305359335473,0.9420074306039895,-0.9322652392795057,0.22379548241388594,1,0,1,1,0,1,1
329,2.4912897248454904,0.7549930181740584,-1.1398531586057234,-1.500873549714718,-0.00013617503255985912,-1.1472141512952088,0.16466355805187818,0.6841633056798403,1.6633157173394293,-1.0986818997962884,1,0,0,0,0,0,0
1781,-1.5557495048619883,-1.2450311905197924,0.5871967036475971,1.0161523664803678,-2.6621150634256088,0.16451250394573194,-0.2959891910640522,-0.7867941153738259,0.16695558653086914,-0.4236272977871704,0,0,1,1,0,1,1
1481,-2.1056878830659316,-1.124655618674685,-1.57964295393772,0.8300428494544232,-0.1750209609462038,0.4728497754964702,0.6816492151663449,1.2384156499765626,-0.7981695945300523,-0.138887717958214,1,0,0,1,0,1,0
439,2.9446061899068963,2.196324521219758,0.24005052576179242,1.9460005468167731,-2.8107572040722992,0.5660609391230803,-0.2969439514446871,-0.34976811534373714,0.08471053707633452,-1.0521015107333063,0,0,0,0,0,0,0
1527,-1.1360849663437398,0.019921237615837063,0.5739660671832871,1.7128022573914148,-0.8950477884063538,-0.6682964327739243,0.12055069785252351,-1.2176269027579314,-0.1208577386396657,2.7267949162078913,1,0,0,1,1,0,0
2995,2.588061752557924,-1.2588729094606883,-0.5840689890348535,0.5814106473430916,-3.1940893872297744,0.2857241194206088,-0.3207882833762159,-0.6547307869833731,0.16958780181279198,-0.9048523348289926,1,0,1,1,0,1,1
411,2.7228031426916726,2.8939406334493647,-0.19539280474964682,-0.8523693372126749,-1.2992337581599103,1.7424688954754834,-1.4357617319211784,0.0354232005092287,-0.09660626330440003,0.13010495244476952,0,0,0,0,0,0,0
747,-1.8476702864844488,2.3246601724473877,-0.6559748971816399,-0.7302456254725574,1.0849332363001454,1.027615135865151,0.4568490997918731,1.3356584413954797,-1.1065458947216764,-0.20856045411197252,0,0,0,0,0,0,0
3140,-1.677599134635066,-1.0269411877326715,0.4732168379846573,-1.6522347961780017,-0.4164487290416203,-0.42995452216245633,0.8237660653693575,0.9064871147858519,-0.9159331233407882,0.07546606856124907,0,0,1,1,1,1,1
2878,-1.4060082398398985,-0.45473042392498225,1.7401192198559423,-1.3201312981100886,-1.7623808134738035,0.47740249993849765,-0.40058905819464985,-0.819278941688191,0.08837424088023932,-0.5828177341832266,0,0,1,1,0,1,1
1079,-1.6569670586772587,2.205136541486619,-0.7726979326178841,-0.36859074954183846,2.1820733336003375,-0.2858271359665265,-0.7135951562019504,-0.20508670766530337,-1.184103807324372,-0.7371216837597523,0,0,0,0,0,0,0
926,-1.9470586674301968,-0.3724485481223696,-0.5131497956797952,1.2946885312712022,-0.915320885773133,-0.11430612576565327,1.461100169903711,1.5705183440339259,-0.2889220669671342,-0.5175855260716298,1,0,1,1,1,1,1
1817,-1.9121585616605115,-1.4289825180986742,-1.484021606303277,0.7383936242631686,-0.08477601419469805,0.6129930984313123,0.05114211154288852,0.8977875467453978,-1.231107283263367,0.24495331413647806,0,0,0,0,0,1,0
2401,1.3775344555562388,-2.8822278859658397,-0.08949309753810117,1.8228567597505436,2.239229443655849,1.7907534810639956,0.7406959475630845,-0.8692943937208849,0.17291500995684508,0.2765253218620641,1,0,0,0,0,0,1
3008,2.340357660475885,-0.6310223090718786,-1.4923605336049777,-2.346485311672863,-1.4425156673392485,1.4926851809282033,-1.7065917320887172,-0.33015840624927556,-0.13266370598288274,0.40963367735904604,1,0,0,0,0,0,0
1351,2.4570868410072797,2.231583018057027,-1.4289255229365048,1.6603442439685785,-1.771311331808563,1.3133351305949896,-0.4967233929086528,-0.14709422775402495,0.08765768123589353,-1.2301812150584526,0,0,0,0,0,0,0
3264,-1.4220581063033961,-0.6626312706974361,1.218106600029679,-1.4376255627484082,-0.9117260580721567,-0.9752482715407629,0.9434666618024746,0.780919590185955,-0.8975141022235558,0.1737051466237667,0,0,1,1,1,1,1
3283,3.1102998040053524,-2.380887897829824,-0.5510027287278504,1.2993431359085,0.568606326231998,0.1187433793750866,0.1869705226401891,1.664012914687267,2.1649784249998554,0.3617805790608671,0,0,1,1,1,1,0
724,-1.607233363088569,2.6144283120371896,-0.8076647798822666,-0.48561002293075217,1.7055559055552751,0.8824268416657429,0.9404496963529364,-0.9684426346436591,0.031227304369532367,0.4028182511473668,0,0,0,0,0,0,0
1524,-1.2123574888121074,-0.3189438863229506,1.5846761264505684,1.6048155783791886,-2.629290059425248,0.09945881333896156,-0.5561397014938148,-0.9346798261984236,-0.1338334965379979,-0.1781837774358781,0,0,0,1,0,1,0
2071,-1.9239665524761835,-1.022328206715432,-1.7440851589285356,0.9428718659452904,0.5769600332296313,-0.7070526629174295,-0.5617454977885767,0.37619722859571764,1.3145436252190683,-0.22486397876889264,1,0,0,1,0,1,0
451,2.457104969791346,1.7767885106944936,-2.9819305258444486,1.4546313310716055,0.3051724036737279,0.7382906792549955,0.7779080513518648,-0.892088716694647,-0.04271527789997398,0.24696098945444456,0,0,0,0,0,0,0
2767,2.5811782043919127,-0.8000095458895125,-1.7885572433223034,-1.8587340824422767,1.1007435413697422,-0.34995948931515786,-0.8873621949201956,0.23968937273562946,1.256474874190762,-0.5065347084639724,0,0,0,0,0,0,0
680,-1.4765623880546774,1.8777562579660683,-0.5129788267845428,2.2395802626359105,0.28439884755356437,0.18347832061482738,1.1653355162444246,-0.9529994943356299,0.10959073666195686,0.6612893366730745,0,0,0,0,0,0,0
865,-1.9161418029375863,-0.7197901621229531,-1.4005054193189181,0.896337852355129,-0.3266585044616141,0.48349255883987013,-0.29016322013142437,1.5440825009783563,-0.8644588517198165,1.356912884843246,0,0,0,0,1,0,0
2406,3.4180711512994044,-1.8570899240362633,2.7039023544548924,-0.5421084881799081,-0.009195481522246945,2.322160296965335,0.042291177064525294,0.35688815614549324,0.6714709505733129,-0.7613966945561373,0,0,0,1,1,0,1
1535,-1.6986576843871148,-1.1850121973691412,-0.9420063186412061,-1.7997480831533144,0.9809173114436889,0.23088221076027501,0.8775367854962824,-1.488014688724977,-0.06825259355130034,0.7532961205849283,1,0,0,1,1,1,0
