,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,label,naive,MLP,logisticRegression,decisionTree,randomForest,xgb
399,-0.16270419976834727,0.723164061819679,-0.2043842195439379,-0.09535578032769383,0.28700621212651745,0.6616201707349618,-0.5638914927154943,-0.41189691968397235,0.01712306198091386,0,0,1,1,1,1,1
3168,-0.7486599622171721,0.04436273360397717,-0.37241303126903347,1.0169511933860242,0.18834918407688006,-0.6595265333495717,-0.3076463667884253,0.006261243678638906,0.0011033955066144074,1,0,1,1,1,1,1
1781,-0.6616131426150554,0.1316826206962214,0.03735759319284495,-0.0063474298049727195,0.6871064375847119,0.5358408293241689,-0.832037720933661,-0.016582553090941147,0.030511811791915228,0,0,1,1,1,1,1
2995,1.7140164727494551,-0.1858826846148355,0.13954962744933216,0.018768953138954186,0.3956099752589269,0.5607902427862084,-0.7852022414145279,-0.13840702604263264,0.03319887194444222,1,0,1,1,0,0,0
411,1.7971568607865889,-0.43907836775692566,0.2120447373223154,0.09794208111418161,-0.012315357518831341,0.9693752350224607,-0.5999678651619363,-0.1831932834109408,0.012867429293995687,0,0,1,1,0,0,0
2878,-0.12050874056446928,0.5630274571723086,-0.2391889856003605,0.39336953256705814,-0.10220476465008325,0.7335738876510114,-0.4184747242755477,-0.43344387907323795,0.010236343594893836,0,0,1,1,1,1,1
3264,-0.6633766348015173,-0.18108006706191102,-0.11118768212590488,-0.3046202014679584,0.22736639549522675,0.081409628036102,-0.13862037103152666,-0.050325202768637674,0.026446705345207756,0,0,0,0,1,1,1
2071,-0.7025462714461889,-0.1967531029056685,-0.20780812999240272,-0.4669690427843964,0.22063447081134593,-0.3008386015066122,0.06951925280191708,-0.04335072175060022,-0.03578365586156545,1,0,0,0,1,1,1
680,-0.7517735905294987,0.05969911637760661,-0.20146333966487295,-0.41482696284023474,0.6191030097850139,-0.39323237033034747,-0.27351761289813054,-0.005445864651069998,0.0050102406594403,0,0,0,0,1,0,1
865,-0.6610359696294507,-0.20328731981835838,-0.287134393242925,1.118280358603947,-0.21330259584860425,-0.20199307736353356,-0.15450147303337597,-0.038856915224628114,-0.018821102135534094,0,0,1,1,1,1,1
444,-0.14949294875122138,0.22636689891583997,-0.4038826602137778,-0.5081016055586204,-0.4501091004392331,0.08654199784279273,0.46615030560791304,-0.46855400810758124,-0.021857112499578748,0,0,0,1,0,1,1
211,0.2364996879381837,1.3258357160136411,-0.6113153801884496,-1.0293155315856295,0.08094155842656803,-0.021856550493635458,0.14072974653895415,-0.7895048228460945,-0.04151934651704168,0,0,1,1,1,1,1
569,-0.7662294461119304,-0.05671235895754207,-0.2882492239015978,-0.5778256610086501,0.45372542949816086,-0.6893591809976276,0.04576243920250746,-0.01489425206884125,-0.024430775966724744,0,0,0,0,1,1,1
1243,-0.5765419797889237,-0.5747591537431639,-0.1522370015648224,0.13614555617226742,-0.5247037231228402,0.23554776508771283,0.31990079987249076,-0.10616286232266044,-0.03982596567886832,0,0,0,0,1,1,1
780,-0.7140409666890052,-0.032273421891553765,-0.15796015927430623,-0.3575258666204231,0.46774623634535223,-0.17564458679436956,-0.23972228478927007,-0.02328278485516348,-0.0024209274705174204,0,0,0,0,1,1,1
779,-0.7915730414667486,0.39608586131825263,1.406585708226897,-0.6786384277396033,-0.45695791714237793,-1.063970028753492,0.0015181083112189657,0.18388549719175623,-0.008600501975256577,0,0,0,0,1,1,1
2076,0.6678142251311275,1.6917568298637173,-1.0487622983889366,0.8808889827275619,-0.30302900402879257,-0.3331798989563288,-0.0771445462037147,0.456842964458886,0.06518281416168464,1,0,1,1,1,1,1
1744,-0.6199738006577725,-0.2801251901043525,-0.05808749533569346,-0.23196935000430943,0.06307788611723622,0.3407762836905104,-0.11478387703629461,-0.06976452354395653,-0.022400428246387355,1,0,0,0,1,1,1
144,0.253210438385331,1.548821848040361,-0.5271083561332192,-0.2804756871487141,0.2667014884322631,0.35330573629965784,-0.44007000862281276,-0.76434630280502,0.00216179559466678,0,0,1,1,1,1,1
898,-0.600643198182253,-0.3742129048375856,-0.057509451747805786,-0.2463699179843576,-0.08362635767578545,0.3864061066831129,0.005468800691491755,-0.08399901613884041,-0.02988523528370044,0,0,0,0,1,1,1
1429,1.1404756124026996,-0.9405140407371863,0.0787257764471879,0.1514509960684143,0.45124875552396276,-0.5705094086475262,-0.38212045890136487,0.2597066891605148,-0.0006517818591300364,0,0,0,0,0,0,0
2033,1.7030613526954679,-0.6491925160123415,-0.09955877906180106,-0.45435484732404696,-0.2819947128330666,-0.18927514148974345,0.2789005235644035,-0.1863982223205797,-0.003012146987052426,0,0,0,0,0,0,0
1150,-0.7153172314533922,-0.2996204333766866,-0.2844339327153858,-0.6114178324195287,0.07461361454180258,-0.5621277495058246,0.35187169952653463,-0.05202608627708703,-0.02334673456624387,1,0,0,0,1,1,1
1282,-0.7118747129863362,-0.213094102931968,-0.4075542165987389,0.9165001116969309,-0.2062851042062556,-0.682612078684466,0.09303766952041108,-0.02933463091886386,-0.01927961539380866,0,0,1,1,1,1,1
1206,-0.5789119579110159,-0.4471927858386321,-0.04173306239953565,-0.23178390987969016,-0.20032435185173958,0.48348122075294164,0.06866364189458316,-0.09627017378881098,-0.056145718223855716,1,0,0,0,1,1,1
1172,-0.7353718210254103,0.4462523314650866,1.5578830870074347,-0.41893964655838983,-0.40680874305255177,-0.4775297507599346,-0.3583169777106889,0.17762587396037008,-0.005014411825144565,1,0,1,1,1,1,1
258,0.7338597469120958,1.2613105006595793,-0.9262288964809157,-0.7038800736009486,-0.5579477289062283,-0.0568506168314745,0.6263351108331128,0.38253678677168945,0.013349679802765513,0,0,1,0,1,1,1
393,1.6656769918845116,-0.4925958462511925,-0.11245902114201303,-0.44968136229824623,-0.035749205854714625,-0.31345427103810614,0.1016786272372498,-0.16127588177845467,-0.03135062465718305,1,0,0,0,0,0,0
960,-0.586042850418167,0.14838997155221337,1.7606408185497813,-0.13079338892713357,-0.9083812001214764,0.47646710986829305,-0.36936433250497214,0.11403732287103176,-0.008832248562354452,0,0,1,1,1,1,1
877,-0.6255318656139914,-0.0768647941800028,0.023187328736268678,-0.06367683395672818,0.36472692983480953,0.5746615474005666,-0.5355374796353136,-0.04655193395320783,-0.0064510867338397416,1,0,1,1,1,1,1
947,-0.5875368272812158,-0.1697119830405122,0.06691413831538709,-0.006422270017763017,0.21203345888458452,0.7936224373534122,-0.5008683238262635,-0.06471128382488095,0.00646149670669903,0,0,1,1,1,1,1
1944,-0.6383735581593509,-0.43191903914988666,-0.17015741738258539,-0.4433265579629158,-0.15261197730088893,-0.04078871137022175,0.2998237833548227,-0.08257665452553552,-0.013760255808090493,1,0,0,0,1,0,0
1950,1.73280656129963,-0.6054579808476858,-0.01157052050815447,-0.3006722218364787,-0.2302120378950163,0.14500375454382608,0.050670508780196674,-0.18767381683176831,-0.0201825264529852,0,0,0,0,0,0,0
2501,0.8312954171591557,1.004906932727911,-0.8796957726289361,-0.09483408332750222,-1.1124146760074947,0.3868820618938438,0.7367429694022003,0.3395598842148808,-0.06265250767272096,0,0,1,0,1,1,1
3087,-0.6717627322280884,0.061977375512890495,-0.18901372671943453,1.324975223880986,0.18176805192451598,0.07115332299314364,-0.6882859763471755,-0.007667233193174994,-0.018399135312209186,0,0,1,1,1,1,1
1387,-0.6253393528995244,-0.5261305300463643,-0.18401896671862097,-0.4814754200626409,-0.2969028861900928,-0.053343990343409364,0.44821995391951003,-0.09534056932056437,-0.041630273771231414,0,0,0,0,1,0,0
820,1.2097397172301614,-0.49310334551846624,0.6204330720179371,1.6522667750062379,1.5261601090338104,-0.44275072299865487,0.740620928517022,0.30766860347310704,0.03565295412023411,1,0,0,1,0,0,0
1115,-0.5646645179674447,-0.5826694038607537,-0.07181215316554859,-0.30445559169422953,-0.40570469665243647,0.42479072853670324,0.302473417769859,-0.1142829278012818,-0.02601272151858145,1,0,0,0,1,1,0
1998,1.6355669012105534,-0.42928914360349185,-0.32276481868772516,0.9292378137364786,-0.33661514827106304,-0.774424874518393,0.04304303355723385,-0.13428998473596657,-0.008483616384835743,0,0,0,1,0,0,0
1691,-0.6925306013748914,0.14288473593244258,1.515356840911418,-0.539438454380409,-0.8715412277465469,-0.5091685955403967,0.11618214217985162,0.13561441025077375,-0.008615304929816428,1,0,0,0,1,0,1
1458,-0.7207730081479687,-0.24633207796703446,-0.2722114786887819,-0.5826751317979303,0.15544605937231842,-0.5373421956809225,0.2594666116971557,-0.0452807163479216,0.0012728385724097228,0,0,0,0,1,0,1
2714,0.4806264927838856,0.959185097269687,-0.671700405427219,-0.4025917487840179,0.06526890891513637,0.26837218539756946,-0.08173497778747978,1.397347027396888,0.04579911164559573,0,0,0,0,1,1,1
1971,1.832175217120963,-0.16413219850855154,0.7098710390477366,0.3527498419892553,1.0941670800513112,0.72263869251995,1.0886167643177609,-0.1556992252718872,-0.016769137743859543,0,0,1,1,0,0,0
920,-0.7038764877283711,-0.20219956642981174,-0.2133576555521314,-0.4770834918276077,0.2131759549593191,-0.3206892611652965,0.08737035320925285,-0.04366470483286255,-0.036202025355215384,1,0,0,0,1,1,1
1176,-0.730616754845051,-0.11442339291475367,-0.2337431953436898,-0.49664025762436836,0.35371386839461033,-0.443212341471053,0.013896003699779719,-0.028572110337604553,-0.029166329112544402,0,0,0,0,1,1,1
1903,-0.7295140674000936,0.004878586007639501,-0.2330661071733925,0.09669135270149509,0.3933236602823668,-0.35691708064919686,-0.27039386261445203,-0.011241042602318388,-0.013922628366430826,0,0,1,1,1,1,1
1874,-0.7426205286755896,0.3928340093941139,1.5166406087901043,-0.49594481664407286,-0.48247023968197245,-0.6191677251603342,-0.20913854697271048,0.17351191620081194,-0.029566850913712188,0,0,0,1,1,1,1
311,1.676692128761735,-0.48772108152320554,-0.08503747502155483,-0.40385239821656493,-0.0330963565561967,-0.20508596016899083,0.04226542396732795,-0.16338642867063147,0.009791713680042944,1,0,0,0,0,0,0
1956,1.5630008147451426,0.636835039628863,1.6618210115870422,0.26504649913431877,-0.0531033478776638,-0.5410036926914384,-1.099678296743488,0.13181512804506493,0.023426441061806545,0,0,1,1,1,1,1
1530,-0.7410350155066884,-0.1589655245309796,-0.27798939792213573,-0.5782913701427178,0.2927084454996242,-0.6007577655987023,0.15820914025523322,-0.031754447053963235,0.02865087352355189,0,0,0,0,1,0,1
430,1.743724842866533,-0.411907450659976,0.04573863827302143,0.3994746858842037,-0.08553743587548196,0.42514122001388,-0.4402338707601701,-0.16398443718234157,-0.04001248008809512,0,0,0,1,0,0,0
1313,-0.7304377021408437,0.06245230848789754,-0.15152584431109054,-0.3316396610523232,0.6142136294991019,-0.19324788159779702,-0.37429449980387086,-0.009762875931251937,0.02550981802793575,0,0,0,1,1,0,1
281,1.5740691748117908,-0.1306440407494216,-0.1539305281420879,-0.46007721082674974,0.5360186039605761,-0.6469677443799796,-0.28400975329166783,-0.10327135430340255,0.03837574143291035,0,0,0,1,0,0,0
2072,-0.5813099512499504,-0.4091820203700255,-0.20053071914853257,1.2283540063558014,-0.5500735935326279,0.24173150323666145,-0.057627021207691705,-0.07797256724498802,-0.01501421228715691,1,0,1,1,1,1,1
586,-0.6826414650432714,-0.07650941925214703,-0.16383624422400797,0.19848714507237936,0.2536949097632939,-0.04055608161257118,-0.30043514714144665,-0.029832725907702157,-0.02058063508628146,1,0,1,1,1,1,1
647,-0.6115890071255142,-0.46363245950588805,-0.1237891195878687,-0.37114881224895496,-0.21067757865758382,0.16053958505451513,0.2501100505522253,-0.09142238051867187,-0.036820279086901685,1,0,0,0,1,1,0
1876,-0.6003575097996947,-0.421895515140137,-0.07886683617978141,-0.2899337321859773,-0.15389809567943322,0.32237830390079253,0.10882374262174142,-0.08940529085075358,-0.013206741558447926,1,0,0,0,1,1,1
1134,-0.5652506076918719,-0.6563608495236685,-0.10438532138568714,-0.39680529158476047,-0.508079227908812,0.3340946301115369,0.4783357045525356,-0.1385805343284556,1.9075350057895348,0,0,0,0,1,0,0
2027,1.557205923244486,-0.09032267819938437,-0.1737937925979674,-0.48596265105604036,0.6023859112836044,-0.7456863719133153,-0.29764591717459643,-0.09503892374627838,0.0008078985356366775,1,0,0,1,0,0,0
1622,-0.7499575325926698,0.07317356199243452,-0.19112560616366675,-0.3951666791363145,0.6381157546929673,-0.35785586438084244,-0.3112468283072372,-0.004189077134342547,-0.014359580828214695,0,0,0,1,1,1,1
1132,-0.5624973238062393,0.544260707017057,2.1172456465513227,1.6274580370986367,-0.02585022456010196,0.020491669391147167,1.0513176608133872,0.17106118417396832,-0.03161751128487186,0,0,1,1,1,1,1
2800,-0.31299236365759425,1.3461134386093834,1.2842805350138606,-0.5111140422463698,-0.3203909842135014,-0.6218902424579493,-0.42549356475993955,-0.16863675753522275,0.047036689149280886,1,0,1,1,1,1,1
1447,-0.6151655294271322,-0.5933617439824312,-0.19190111451678643,-0.5055549363238203,-0.40019574243327743,-0.054157431407882144,0.5503279566081476,-0.10475418025270551,-0.04695646466462994,0,0,0,0,1,0,0
1604,-0.5522358992037607,-0.5806124292474748,-0.09953644420024514,0.22279633772259674,-0.5435818758822675,0.45055495710775545,0.22465567809319223,-0.11185935399594298,-0.040432193544386374,1,0,1,0,1,1,1
642,-0.7024929988775135,-0.19701434781843297,-0.20777773258327434,-0.46723664339738397,0.2202892945655753,-0.3005262647752588,0.06997865396198677,-0.043563041906518406,-0.015390601241108543,0,0,0,0,1,1,1
2712,1.752675094767518,-0.44782114980349025,0.049631042788420794,0.3992552199443324,-0.14201248775674621,0.4575595992439184,-0.40094992603988167,-0.17026372362275813,0.01836247538372005,0,0,0,1,0,0,0
220,0.32297880781245153,1.35809047807796,1.0871034145735516,-0.6203793757362238,-1.6317309871057633,-0.049944230912896084,0.5031483598951721,-0.6551997309703645,-0.032975810344840865,0,0,1,1,1,1,1
164,0.6657812183375833,1.679023685779677,-1.0592816541701244,0.8613232896375624,-0.3209205995272247,-0.36969890921715504,-0.04019906576868436,0.45588466975937675,0.06419816602450386,0,0,1,1,1,1,1
1256,-0.714514035950396,-0.08382984896777093,-0.35382621303947387,1.0269191760389762,-0.014828110633139942,-0.5256494661931779,-0.17852328690287272,-0.014758935651110068,-0.009142016954054961,0,0,1,1,1,1,1
2059,1.6583377039212677,-0.40573940164451355,-0.08901528302350249,-0.39680445118019264,0.0953076011864944,-0.25891053027376526,-0.055919742027929945,-0.15049592153583727,-0.0040911704169552246,0,0,0,0,0,0,0
1111,0.07490855369918012,-0.12965773516716297,-0.4474925624767774,-0.42310744250692794,-0.30652095494883325,0.30064104360725913,0.32540849782183445,1.7198071629981686,-0.0415646971785991,0,0,0,0,0,0,0
1073,-0.6581089652705194,-0.08110596081447694,-0.22396183112633772,1.2429676380190366,-0.03456268796508651,-0.0036520747719251665,-0.4351655979015341,-0.02638174726375944,0.011141859419120229,0,0,1,1,1,1,1
1870,-0.7952558327879251,0.4193790101897839,1.2379976307595766,0.7633724932936579,-0.8279607061297442,-1.33852811040903,-0.08705213342524154,0.20119943656111616,-0.009441252838229339,0,0,1,1,1,1,1
593,0.12401544560224648,-0.22694677029914537,-0.3805188834552122,-0.32765832586624277,-0.47050719244161754,0.6152305880600498,0.32028158342943125,1.6990248475422052,-0.04948136885229284,1,0,0,0,0,0,0
1345,1.2929628563779232,-1.566377357323249,0.19403148590470068,-0.3317824102711571,-0.39910541814852774,0.04358207505929027,0.3294385306444833,0.1554273378031112,-0.05649444927235235,0,0,0,0,0,0,0
808,-0.6165677839079123,-0.29956785177913553,-0.059279911903555554,-0.23740139135387237,0.03307273961212378,0.3449899776344741,-0.0871938246792549,-0.07275632236933909,-0.003529702716517912,1,0,0,0,1,1,1
2044,1.670873220292915,-0.4519585546801252,-0.08177271235045357,-0.39258637924846895,0.022020395992169987,-0.20839193353605392,-0.01023907026740923,-0.15829423991374575,0.0126273698016033,0,0,0,0,0,0,0
1411,-0.6806978553318379,-0.16745931708996284,-0.1444355864650601,-0.35711485634702234,0.25461006781121936,-0.05894319487231984,-0.09170302887347159,-0.04489461473136461,-0.013209038855171426,1,0,0,0,1,1,1
1510,-0.6556311267998778,-0.41848497786272526,-0.2033465120497422,-0.4957539311756759,-0.12567007232635513,-0.18081869133087833,0.34686725532943596,-0.07717957807876809,-0.053431005284544565,0,0,0,0,1,0,0
1655,-0.5683989660487436,-0.26201149209070834,0.010843489994433247,0.4585783975671401,-0.06767848399452774,0.7485435379268564,-0.40184916584827546,-0.07375028083998418,-0.0358008570898074,1,0,1,1,1,1,1
160,0.24402202203918727,1.5767840458223605,-0.5921060363195729,0.1887690689088195,0.17615616668321807,0.21705514581278643,-0.47842128982028437,-0.7547832900947666,0.010316112555094657,0,0,1,1,1,1,1
1275,-0.5525762245789027,-0.7270504916036049,-0.2819766281158826,1.0413407822014737,-1.030328252269297,0.05983230826702338,0.5111316218693692,-0.11827405014850109,-0.06049236120013226,0,0,0,1,1,1,1
883,-0.663672849414244,-0.17989628514193187,-0.11140489507900092,-0.3039615746282179,0.22904856853566438,0.07978081152540215,-0.1402688526900747,-0.049616431749799614,-0.034700304353145285,1,0,0,0,1,1,1
2479,0.41071887673413765,1.2076620752269065,-0.2971990972607542,-0.24090276128093768,-0.23421816707386922,1.3674469163607466,-0.3835094915470342,-0.8368168455891217,0.012363317009401173,0,0,1,1,1,1,1
1146,-0.6751750822516304,-0.27633389774781636,-0.23908388695000976,0.0399484128933284,-0.04351418936914984,-0.25153213609885466,0.10467441161068457,-0.05358851190726599,0.024968950656270875,1,0,0,0,1,1,1
1096,-0.6680466435557576,-0.16706810551587756,-0.11544595968346123,-0.30858478626994973,0.24978429585589448,0.057596888971823884,-0.14893577294214078,-0.04731370674505362,-0.033669227525714426,1,0,0,0,1,1,1
874,-0.2152503096618805,-0.1203883193605869,-0.423628188997993,-0.5259803959125868,-0.07107070843199141,-0.14006978081912136,0.30877428798095596,1.1418043483048215,-0.01655814025857168,0,0,0,0,0,0,0
663,-0.6869733469962453,-0.12100970864265709,-0.13727216974104192,-0.33762308082552855,0.3256563765825594,-0.051461171328678015,-0.16559926765178368,-0.03854772467302211,-0.009533793704430638,0,0,0,0,1,1,1
1056,-0.6534460047578212,-0.3501103444050669,-0.1667635925659836,-0.42377718878177517,-0.025909998716347717,-0.06490540569306222,0.18730120501374048,-0.0702154592534891,-0.04809049122825418,1,0,0,0,1,0,0
2068,-0.5555209224650517,-0.5070613563134593,0.01243434664491302,-0.4381530979108389,-0.23049327407000553,0.6600901188107441,0.10495309734731402,-0.11011783090592758,-0.043516467401875765,0,0,0,0,1,1,1
2753,1.7142870589565562,-0.6529553822927788,-0.13271497631222978,0.06291719638217534,-0.42793394259784234,-0.18271588668184505,0.21918614392818891,-0.1843556547785145,-0.01787999905865715,0,0,0,0,0,0,0
1793,-0.7112576912697814,-0.26478721930394233,-0.25908069870524786,-0.5635849121886979,0.12419243556132513,-0.4760187712285564,0.2574809121014174,-0.049091770395187896,-0.020643958000659896,0,0,0,0,1,1,1
878,-0.5108858185425009,-0.4504042534351046,0.11184866633203448,0.02299735813252055,-0.2337658344579146,1.103690010256261,-0.22676570077306604,-0.1107840437097953,-0.05681113917351218,0,0,1,0,1,1,1
984,-0.544191000346128,-0.7640307072971461,-0.10902502542124029,-0.39537563657924496,-0.6815266184051415,0.3581990334313772,0.6086661615971749,-0.1378794639097228,-0.08116577344149657,0,0,0,0,1,1,0
968,-0.7370743928431909,-0.16754316977859984,-0.44385484807856856,0.8627665461834898,-0.12838857300995904,-0.8496100370733379,0.10562559294953969,-0.019663220963648295,0.04568192552603537,1,0,0,1,1,1,1
1039,-0.6885639405588118,-0.3282034514629736,-0.4076192916495719,0.8975983079767306,-0.3856238820529973,-0.6298985894227107,0.2416642780655263,-0.04667893071819644,-0.02843466067159006,0,0,0,1,1,1,1
1242,-0.7982312752302569,0.6398597726504246,1.5041072481664954,-0.4769992227619213,-0.09512593667410195,-0.7832075295071735,-0.5030096989555577,0.2115503064470688,0.03094162307024943,0,0,0,1,1,1,1
2345,2.0671769622366343,0.8063577675308946,-0.30626635420958404,0.2295045299712875,0.5113651438972211,-0.18175250744320384,-0.7656092429107886,-0.45475207939756324,-0.0032556435964044123,0,0,1,1,1,1,1
1667,-0.686484497702694,0.34036434177134095,1.6203522199195421,-0.33210708502123015,-0.5834263515382647,-0.17719978879518972,-0.34374581906733453,0.15612911220881653,-0.03401688980402863,1,0,1,1,1,1,1
682,-0.703568319258677,0.20351177800681552,1.5181579553795836,-0.5243326509397316,-0.7777324409369758,-0.5259249010674287,0.032141605927433585,0.14483707409793797,-0.04462864025565547,0,0,0,0,1,0,1
1069,-0.5630154102582634,-0.26663751156398596,-0.09291615789228383,1.4302437990388441,-0.3478350817437014,0.6097433238978608,-0.4512484978089552,-0.0664879061763929,0.016449690885065635,0,0,1,1,1,1,1
1314,-0.639530213915244,0.17429031581297988,1.6507165523407372,-0.3095720759460162,-0.8476046566954509,0.021767794318314847,-0.18818073929694926,0.12781274064083123,0.013935098879507685,1,0,1,1,1,0,1
192,0.9107333567173148,1.1909512633796244,-0.5271347322000605,-0.33774884361501883,-0.6685323814500765,1.5139750149268287,0.0028084853364331763,0.33610905949476916,-0.0370179915416995,0,0,1,0,1,1,1
1239,-0.56170824121486,-0.16143983102257928,0.1296435632040088,0.09893068067945884,0.21337452183073774,1.0426015102568575,-0.6337166746843235,-0.06936498401009411,0.02736587547262475,0,0,1,1,1,1,1
270,1.6834783731231384,-0.4328413729944109,-0.04420345639048437,-0.32701215251556154,0.04485024922837125,-0.06583574144986366,-0.10818324246573677,-0.15884471910190437,0.01404756063720645,0,0,0,0,0,0,0
1182,-0.7322045737367191,0.2640462098000821,-0.06240891004459191,-0.15030746952954296,0.9117465553268559,0.07292800147631447,-0.8083764762162485,0.012652309072703724,0.02089176600871881,1,0,1,1,0,0,1
658,-0.7327224070820781,-0.08965671035967085,-0.227066479123553,-0.4817731434567919,0.39113382256333423,-0.4276425086102652,-0.03089662492279524,-0.025619158190712473,-0.0068004217448325854,1,0,0,0,1,1,1
1658,-0.5639106738789963,0.2133256231092121,0.5887600857443274,0.3056867443825978,1.482552114511323,0.5939770059772149,1.001599857209145,-0.023289159278183334,0.005771771036482742,1,0,1,1,1,1,1
1005,-0.6628700345046351,-0.1729029725152708,-0.1063426496586874,-0.2944046022486665,0.2390074423597772,0.0969564867597465,-0.1591650287203207,-0.04902478120334754,-0.03415760542916067,1,0,0,0,1,1,1
106,0.8961474319077786,1.7891413042846687,-1.1642942431328094,0.8490675430253435,-0.35539680668436746,-0.3109218164284273,-0.019479214050846832,1.0594656165662413,0.02848977058186339,1,0,1,0,1,1,1
1089,-0.7425443178941097,-0.07009234333076163,-0.24044288432305302,-0.5005396185055754,0.42402621051045297,-0.4906052557897427,-0.030226135642093248,-0.021278141690020697,-0.02562257497358424,0,0,0,0,1,1,1
1663,-0.6831315864296911,0.11076897773702074,-0.021389576763314884,-0.10714445052676629,0.6653314146597874,0.30872283602653683,-0.6906485796400932,-0.01419806631996839,0.008591361474633602,0,0,1,1,1,1,1
1406,-0.6373672192361247,-0.5625980339650511,-0.39922063380074746,0.8730152439483578,-0.7523195748333652,-0.48812034669979415,0.5278503052816195,-0.08294623428587267,-0.02668573452765768,0,0,0,1,1,1,1
