,UMAP_1,UMAP_2,W3IWER4_A
1593,-10.564983,13.592804,1
31,1.5288771,-7.723789,1
1543,-6.1842637,17.004833,1
543,-0.9883275,-3.629543,1
429,-5.4004846,1.6786274,1
1620,12.147261,18.267023,1
1344,-0.19446705,-4.2519946,1
1537,12.843344,-14.869764,1
161,-4.6370187,-1.5295396,1
76,1.908306,-8.353385,1
305,2.018408,5.288726,1
1606,-6.891775,18.986736,1
1188,1.8700042,5.290831,1
366,-4.579947,-1.2215817,1
1146,-0.7574612,-4.0691814,1
484,2.137544,-7.9593616,1
1411,4.8135986,19.808172,1
463,4.2387323,-7.091254,1
8,-0.4396122,4.4839945,1
276,-4.518116,4.4235106,1
1629,12.867413,-14.846336,1
1334,-0.18164626,-3.8470128,1
1447,4.859686,19.73692,1
1118,6.510433,0.60615426,1
445,0.25937766,-5.6483192,1
1252,-3.620124,-6.6601133,1
1340,1.239333,0.29057777,1
1332,5.815761,0.16756341,1
1201,-3.5343668,-1.7788613,1
1529,-2.748386,14.322833,1
1585,1.0932573,19.621878,1
1350,7.1980977,-1.062787,1
1618,1.1141821,19.60165,1
1168,-0.04922976,-5.3257565,1
1413,3.8558993,11.945396,1
1170,-5.492578,0.31813794,1
1388,-10.450725,13.708225,1
1160,7.991475,0.63197815,1
1240,4.479672,-7.324115,1
1140,0.6973773,-7.1163054,1
1375,-4.3789496,-7.974901,1
1169,0.352301,-4.220237,1
90,-8.661812,1.9470422,1
1437,3.7731977,11.891839,1
1123,8.417403,-0.22392133,1
461,-1.175097,-3.695426,1
550,-0.82295966,-10.925745,1
1573,-6.189486,17.00887,1
153,-0.072961055,-5.3339853,1
508,5.156814,-0.37583214,1
1281,-6.065722,1.077274,1
1321,4.297719,-7.896809,1
1291,4.1856956,-7.0729475,1
380,2.3290868,5.094058,1
1162,-4.087835,1.3572781,1
1148,-5.5436797,0.6380941,1
532,-1.8726215,-4.1902113,1
1409,3.9200072,11.967913,1
1416,1.2266202,19.486374,1
1209,4.1825376,-7.0523953,1
492,-3.498955,-6.5628533,1
1391,-0.49985686,18.198235,1
113,-2.1321456,-4.357049,1
507,7.6272373,0.25878814,1
1481,1.2599483,19.453064,1
1360,-1.8695503,-4.1996236,1
1199,0.24313264,-5.6330175,1
1531,12.871014,-14.843362,1
1475,-6.23106,17.04934,1
420,4.086092,-9.484365,1
122,-4.1538672,-9.556727,1
1432,-6.911756,19.008385,1
1440,-2.7487361,14.323593,1
1493,4.4321165,11.942831,1
1258,-5.8642616,2.3561478,1
1208,0.77340406,-7.1865754,1
1330,2.385645,5.5125675,1
1110,-3.6368887,-1.9950074,1
1329,1.5349872,-7.7142305,1
1314,-0.4573377,4.471411,1
1298,4.5818543,-8.409815,1
1367,2.7576213,-9.848294,1
1368,4.554126,-0.95169055,1
1504,-13.566256,6.12671,1
1496,1.1829112,19.530819,1
1191,-3.1706653,-6.30345,1
1196,7.0644274,-1.0731912,1
430,-5.850219,2.3432863,1
462,2.8076916,-9.5637665,1
1542,-6.859897,18.943161,1
1596,-1.8726226,13.462288,1
435,-5.506982,0.30718845,1
82,-2.827289,-6.2934155,1
310,-3.1737034,-6.2952204,1
531,-8.652927,1.9369645,1
1237,7.9344,0.3188592,1
1641,-10.38318,13.775635,1
1427,12.85865,-14.853658,1
1571,-10.543788,13.614008,1
1523,12.176636,18.296421,1
1456,4.44905,11.926506,1
1303,-7.4644513,1.7593309,1
1558,5.126121,19.045357,1
1520,-2.794589,14.368815,1
1589,3.897559,11.959012,1
1546,-3.502719,10.131727,1
1530,-3.3827994,10.013146,1
1264,-5.1857643,1.8018111,1
1189,-4.377702,-7.9346485,1
1288,4.4173374,-9.951004,1
1625,4.7529535,19.876883,1
304,4.1937537,-7.0560455,1
1439,-6.1789575,16.983385,1
106,-0.91892815,-3.6721585,1
1615,4.7663603,19.863113,1
1581,5.139792,19.016201,1
1426,5.305777,11.4434805,1
1563,5.1233425,19.051277,1
1451,-6.2280293,17.046532,1
1610,3.7139933,11.80061,1
450,-4.3756776,-7.9296255,1
177,7.6645427,-1.2711941,1
1393,-2.7781227,14.352078,1
417,-0.14409466,-4.2874446,1
1454,-10.094804,5.799735,1
1617,-3.6929855,10.318717,1
1601,12.154447,18.275154,1
96,1.9080865,-8.659449,1
1265,-0.94272584,-3.6356087,1
1260,1.4686964,-0.15057538,1
1207,-6.763116,-6.660927,1
10,-1.9397173,-4.2083254,1
1364,-1.6272855,-11.766569,1
440,-14.72729,-3.0950818,1
1511,-6.7957835,18.599092,1
1453,12.152833,18.27351,1
1498,12.855921,-14.85775,1
87,2.6197488,-0.15494142,1
247,-4.4704156,-8.179667,1
23,2.7877321,-9.899404,1
1382,-0.4835029,18.208378,1
1274,-3.4757414,-1.8091019,1
425,-5.7831583,-0.03252185,1
1524,-1.8481963,13.4378605,1
428,2.0793715,-9.1427,1
1535,-10.459596,13.699381,1
1544,-3.3623736,9.992824,1
279,5.2086277,-0.30707064,1
1283,-2.8207655,-6.2856226,1
1443,-3.4588034,10.088042,1
1289,-1.1490431,-3.7075262,1
411,0.47115263,-4.7690964,1
135,-1.4305255,-3.817495,1
1588,-0.46234396,18.236889,1
410,-4.6941295,1.886622,1
1130,-4.67397,-8.370396,1
1647,3.3424122,11.2958975,1
527,4.467083,-7.3138375,1
1492,4.3880105,11.9685335,1
1272,-5.580152,-8.644457,1
1597,3.3014474,11.255331,1
1218,2.456942,5.56752,1
1521,-6.7413197,18.526424,1
1384,4.4252815,11.967078,1
488,6.483309,0.58614373,1
493,4.32796,-7.9354253,1
1438,5.287113,11.462823,1
85,2.547042,-0.14248163,1
1418,-2.0637677,13.652658,1
127,8.007729,0.5872395,1
1470,-0.5016757,18.194897,1
1109,-1.9507825,-4.1922507,1
454,-4.1598105,-9.551149,1
1197,-0.48114204,4.438873,1
1600,3.5548723,11.59122,1
483,-0.8716213,3.8657694,1
444,-5.5573916,-8.663761,1
219,-5.543362,-8.649912,1
1390,4.980073,19.419382,1
1551,1.2198,19.49358,1
1300,-5.537038,1.8517781,1
1304,0.11646055,-3.6450822,1
1343,4.062317,-0.1909933,1
1442,5.2625165,11.488008,1
1389,5.131611,19.034906,1
525,11.008776,-8.039247,1
1127,-4.274393,-6.9064617,1
475,-7.4649916,1.7690489,1
1159,4.0608153,-7.388324,1
1229,-5.7155232,1.0189077,1
1562,4.3652983,11.996639,1
1473,12.154944,18.275589,1
362,-5.7232924,0.9976404,1
1457,-2.0346496,13.623579,1
396,-5.6260285,0.74848753,1
1284,-5.5677414,1.8844032,1
1236,-5.7853355,-0.018502455,1
449,1.6741816,4.913429,1
1120,1.5345825,-7.722377,1
1627,3.9583616,11.977328,1
1449,-3.4708116,10.100861,1
1244,-4.7357464,1.8827494,1
1613,-6.7650833,18.525623,1
1156,2.2955806,5.4201345,1
1213,-4.201525,1.5952628,1
537,6.4697413,0.57311636,1
1491,3.6898868,11.820162,1
1468,-13.586737,6.108953,1
58,-4.6661115,-8.367479,1
152,-6.7489386,2.4107552,1
1195,-4.4062023,-6.8130255,1
1185,2.7073457,-7.4929376,1
75,-5.6073384,1.8966664,1
1353,11.008771,-8.039178,1
1346,2.051641,-9.184257,1
1246,1.4194089,-7.573742,1
1639,-10.3758745,13.783258,1
301,0.75423926,-7.16819,1
1502,-6.8715935,18.95044,1
1242,-6.069532,1.0939908,1
1157,-0.52454174,-10.440491,1
1507,3.3603,11.315723,1
1428,3.3248758,11.278277,1
